⚙️  Running in WANDB offline mode
⚙️  Running in WANDB offline mode
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
No custom adapter provided, initializing new LoRA config.
No custom adapter provided, initializing new LoRA config.
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
{'loss': 0.6931, 'grad_norm': 3.0975279808044434, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -119.5, 'logps/rejected': -193.0, 'logits/chosen': -1.578125, 'logits/rejected': -1.515625, 'epoch': 0.0}
{'loss': 0.5759, 'grad_norm': 2.950998544692993, 'learning_rate': 0.00016877502001601282, 'rewards/chosen': -1.453125, 'rewards/rejected': -2.09375, 'rewards/accuracies': 0.875, 'rewards/margins': 0.64453125, 'logps/chosen': -84.5, 'logps/rejected': -80.5, 'logits/chosen': -1.015625, 'logits/rejected': -1.203125, 'epoch': 0.78}
{'loss': 0.213, 'grad_norm': 1.7091596126556396, 'learning_rate': 0.00016874299439551641, 'rewards/chosen': -0.54296875, 'rewards/rejected': -2.5625, 'rewards/accuracies': 1.0, 'rewards/margins': 2.03125, 'logps/chosen': -147.0, 'logps/rejected': -71.5, 'logits/chosen': -1.0, 'logits/rejected': -1.1171875, 'epoch': 0.79}
{'loss': 0.7244, 'grad_norm': 4.518311023712158, 'learning_rate': 0.00016871096877502, 'rewards/chosen': -1.328125, 'rewards/rejected': -1.609375, 'rewards/accuracies': 0.75, 'rewards/margins': 0.279296875, 'logps/chosen': -120.0, 'logps/rejected': -91.0, 'logits/chosen': -1.1328125, 'logits/rejected': -1.125, 'epoch': 0.79}
{'loss': 1.0605, 'grad_norm': 6.772360324859619, 'learning_rate': 0.00016867894315452362, 'rewards/chosen': -1.8515625, 'rewards/rejected': -1.6328125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.2197265625, 'logps/chosen': -106.0, 'logps/rejected': -99.5, 'logits/chosen': -1.1875, 'logits/rejected': -1.21875, 'epoch': 0.79}
{'loss': 0.675, 'grad_norm': 4.021059036254883, 'learning_rate': 0.00016864691753402724, 'rewards/chosen': -1.375, 'rewards/rejected': -1.9921875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.61328125, 'logps/chosen': -105.0, 'logps/rejected': -99.0, 'logits/chosen': -1.0859375, 'logits/rejected': -1.015625, 'epoch': 0.79}
{'loss': 1.3867, 'grad_norm': 7.1337151527404785, 'learning_rate': 0.00016861489191353083, 'rewards/chosen': -2.3125, 'rewards/rejected': -1.7734375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.5390625, 'logps/chosen': -113.5, 'logps/rejected': -108.5, 'logits/chosen': -1.0234375, 'logits/rejected': -0.828125, 'epoch': 0.79}
{'loss': 0.3723, 'grad_norm': 4.812922477722168, 'learning_rate': 0.00016858286629303442, 'rewards/chosen': -1.3671875, 'rewards/rejected': -2.703125, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3359375, 'logps/chosen': -158.0, 'logps/rejected': -159.0, 'logits/chosen': -0.94140625, 'logits/rejected': -1.21875, 'epoch': 0.79}
{'loss': 0.4218, 'grad_norm': 3.8468520641326904, 'learning_rate': 0.00016855084067253804, 'rewards/chosen': -1.140625, 'rewards/rejected': -2.234375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0859375, 'logps/chosen': -160.0, 'logps/rejected': -94.0, 'logits/chosen': -1.0625, 'logits/rejected': -0.99609375, 'epoch': 0.79}
{'loss': 0.4576, 'grad_norm': 3.1912639141082764, 'learning_rate': 0.00016851881505204163, 'rewards/chosen': -0.703125, 'rewards/rejected': -1.7890625, 'rewards/accuracies': 0.75, 'rewards/margins': 1.09375, 'logps/chosen': -135.0, 'logps/rejected': -94.0, 'logits/chosen': -1.0546875, 'logits/rejected': -1.015625, 'epoch': 0.79}
{'loss': 1.1409, 'grad_norm': 5.021851062774658, 'learning_rate': 0.00016848678943154523, 'rewards/chosen': -2.65625, 'rewards/rejected': -2.1875, 'rewards/accuracies': 0.5, 'rewards/margins': -0.482421875, 'logps/chosen': -86.0, 'logps/rejected': -139.0, 'logits/chosen': -0.9921875, 'logits/rejected': -1.1171875, 'epoch': 0.79}
{'loss': 0.3479, 'grad_norm': 3.039132595062256, 'learning_rate': 0.00016845476381104884, 'rewards/chosen': -1.3515625, 'rewards/rejected': -2.578125, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2265625, 'logps/chosen': -75.5, 'logps/rejected': -134.0, 'logits/chosen': -1.078125, 'logits/rejected': -1.0546875, 'epoch': 0.79}
{'loss': 1.116, 'grad_norm': 6.933575630187988, 'learning_rate': 0.00016842273819055246, 'rewards/chosen': -2.28125, 'rewards/rejected': -2.03125, 'rewards/accuracies': 0.5, 'rewards/margins': -0.26171875, 'logps/chosen': -114.0, 'logps/rejected': -104.5, 'logits/chosen': -1.0, 'logits/rejected': -0.984375, 'epoch': 0.79}
{'loss': 0.764, 'grad_norm': 4.3169941902160645, 'learning_rate': 0.00016839071257005605, 'rewards/chosen': -1.5234375, 'rewards/rejected': -2.140625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6171875, 'logps/chosen': -79.0, 'logps/rejected': -88.0, 'logits/chosen': -0.9609375, 'logits/rejected': -0.85546875, 'epoch': 0.79}
{'loss': 0.3885, 'grad_norm': 2.404881477355957, 'learning_rate': 0.00016835868694955964, 'rewards/chosen': -1.1875, 'rewards/rejected': -2.59375, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4140625, 'logps/chosen': -120.0, 'logps/rejected': -75.0, 'logits/chosen': -0.97265625, 'logits/rejected': -0.8046875, 'epoch': 0.8}
{'loss': 0.5207, 'grad_norm': 3.47918701171875, 'learning_rate': 0.00016832666132906326, 'rewards/chosen': -0.95703125, 'rewards/rejected': -1.828125, 'rewards/accuracies': 0.875, 'rewards/margins': 0.8671875, 'logps/chosen': -121.0, 'logps/rejected': -110.0, 'logits/chosen': -1.1953125, 'logits/rejected': -1.1171875, 'epoch': 0.8}
{'loss': 0.8218, 'grad_norm': 4.838104248046875, 'learning_rate': 0.00016829463570856688, 'rewards/chosen': -1.125, 'rewards/rejected': -1.7109375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.58203125, 'logps/chosen': -118.5, 'logps/rejected': -86.5, 'logits/chosen': -0.92578125, 'logits/rejected': -0.875, 'epoch': 0.8}
{'loss': 0.5071, 'grad_norm': 4.422264575958252, 'learning_rate': 0.00016826261008807047, 'rewards/chosen': -0.84765625, 'rewards/rejected': -2.453125, 'rewards/accuracies': 0.625, 'rewards/margins': 1.609375, 'logps/chosen': -154.0, 'logps/rejected': -160.0, 'logits/chosen': -1.109375, 'logits/rejected': -0.93359375, 'epoch': 0.8}
{'loss': 0.6364, 'grad_norm': 5.788115501403809, 'learning_rate': 0.00016823058446757406, 'rewards/chosen': -0.4921875, 'rewards/rejected': -1.046875, 'rewards/accuracies': 0.5, 'rewards/margins': 0.55078125, 'logps/chosen': -125.5, 'logps/rejected': -142.0, 'logits/chosen': -0.98046875, 'logits/rejected': -0.8828125, 'epoch': 0.8}
{'loss': 0.8912, 'grad_norm': 5.310149192810059, 'learning_rate': 0.00016819855884707768, 'rewards/chosen': -1.828125, 'rewards/rejected': -1.953125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.125, 'logps/chosen': -114.0, 'logps/rejected': -82.0, 'logits/chosen': -1.125, 'logits/rejected': -1.078125, 'epoch': 0.8}
{'loss': 0.7283, 'grad_norm': 5.760578632354736, 'learning_rate': 0.00016816653322658127, 'rewards/chosen': -0.9609375, 'rewards/rejected': -1.421875, 'rewards/accuracies': 0.625, 'rewards/margins': 0.462890625, 'logps/chosen': -157.0, 'logps/rejected': -93.5, 'logits/chosen': -0.90625, 'logits/rejected': -0.98828125, 'epoch': 0.8}
{'loss': 0.5734, 'grad_norm': 4.842695713043213, 'learning_rate': 0.00016813450760608486, 'rewards/chosen': -1.1796875, 'rewards/rejected': -1.953125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.7734375, 'logps/chosen': -110.0, 'logps/rejected': -141.0, 'logits/chosen': -0.89453125, 'logits/rejected': -1.015625, 'epoch': 0.8}
{'loss': 0.5762, 'grad_norm': 4.764276027679443, 'learning_rate': 0.00016810248198558848, 'rewards/chosen': -0.89453125, 'rewards/rejected': -1.453125, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5546875, 'logps/chosen': -113.0, 'logps/rejected': -96.0, 'logits/chosen': -1.0078125, 'logits/rejected': -1.0078125, 'epoch': 0.8}
{'loss': 0.448, 'grad_norm': 3.3294644355773926, 'learning_rate': 0.0001680704563650921, 'rewards/chosen': -0.92578125, 'rewards/rejected': -1.9453125, 'rewards/accuracies': 0.75, 'rewards/margins': 1.015625, 'logps/chosen': -114.5, 'logps/rejected': -99.5, 'logits/chosen': -1.0859375, 'logits/rejected': -1.109375, 'epoch': 0.8}
{'loss': 0.456, 'grad_norm': 4.306204795837402, 'learning_rate': 0.0001680384307445957, 'rewards/chosen': -1.234375, 'rewards/rejected': -2.234375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.015625, 'logps/chosen': -93.5, 'logps/rejected': -129.0, 'logits/chosen': -1.09375, 'logits/rejected': -1.1484375, 'epoch': 0.8}
{'loss': 0.8461, 'grad_norm': 5.783212184906006, 'learning_rate': 0.00016800640512409928, 'rewards/chosen': -1.0390625, 'rewards/rejected': -1.0859375, 'rewards/accuracies': 0.25, 'rewards/margins': 0.0419921875, 'logps/chosen': -86.0, 'logps/rejected': -105.0, 'logits/chosen': -1.0390625, 'logits/rejected': -1.0625, 'epoch': 0.8}
{'loss': 0.6545, 'grad_norm': 4.355186939239502, 'learning_rate': 0.00016797437950360287, 'rewards/chosen': -1.375, 'rewards/rejected': -2.71875, 'rewards/accuracies': 0.75, 'rewards/margins': 1.3359375, 'logps/chosen': -104.5, 'logps/rejected': -125.0, 'logits/chosen': -1.140625, 'logits/rejected': -1.046875, 'epoch': 0.8}
{'loss': 1.2843, 'grad_norm': 7.410279750823975, 'learning_rate': 0.0001679423538831065, 'rewards/chosen': -1.9921875, 'rewards/rejected': -1.2421875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.75, 'logps/chosen': -110.0, 'logps/rejected': -115.0, 'logits/chosen': -1.0703125, 'logits/rejected': -0.9609375, 'epoch': 0.81}
{'loss': 0.9569, 'grad_norm': 5.312410831451416, 'learning_rate': 0.0001679103282626101, 'rewards/chosen': -1.546875, 'rewards/rejected': -1.4375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.10986328125, 'logps/chosen': -62.75, 'logps/rejected': -99.0, 'logits/chosen': -0.859375, 'logits/rejected': -0.890625, 'epoch': 0.81}
{'loss': 0.7139, 'grad_norm': 5.030923366546631, 'learning_rate': 0.0001678783026421137, 'rewards/chosen': -1.0546875, 'rewards/rejected': -1.6015625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5546875, 'logps/chosen': -100.5, 'logps/rejected': -76.5, 'logits/chosen': -1.015625, 'logits/rejected': -1.0859375, 'epoch': 0.81}
{'loss': 1.2495, 'grad_norm': 5.950586318969727, 'learning_rate': 0.0001678462770216173, 'rewards/chosen': -2.640625, 'rewards/rejected': -2.25, 'rewards/accuracies': 0.5, 'rewards/margins': -0.384765625, 'logps/chosen': -127.5, 'logps/rejected': -111.0, 'logits/chosen': -0.94140625, 'logits/rejected': -0.875, 'epoch': 0.81}
{'loss': 0.5364, 'grad_norm': 5.044262886047363, 'learning_rate': 0.0001678142514011209, 'rewards/chosen': -1.59375, 'rewards/rejected': -2.40625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.80859375, 'logps/chosen': -115.5, 'logps/rejected': -131.0, 'logits/chosen': -0.95703125, 'logits/rejected': -1.1171875, 'epoch': 0.81}
{'loss': 0.2525, 'grad_norm': 2.135800838470459, 'learning_rate': 0.0001677822257806245, 'rewards/chosen': -1.4765625, 'rewards/rejected': -3.03125, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5546875, 'logps/chosen': -111.0, 'logps/rejected': -131.0, 'logits/chosen': -1.0625, 'logits/rejected': -0.88671875, 'epoch': 0.81}
{'loss': 0.6803, 'grad_norm': 5.722800254821777, 'learning_rate': 0.0001677502001601281, 'rewards/chosen': -1.578125, 'rewards/rejected': -2.046875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.466796875, 'logps/chosen': -172.0, 'logps/rejected': -128.0, 'logits/chosen': -0.91015625, 'logits/rejected': -1.09375, 'epoch': 0.81}
{'loss': 1.392, 'grad_norm': 8.154512405395508, 'learning_rate': 0.0001677181745396317, 'rewards/chosen': -2.875, 'rewards/rejected': -2.046875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.828125, 'logps/chosen': -116.0, 'logps/rejected': -115.5, 'logits/chosen': -0.94921875, 'logits/rejected': -1.0, 'epoch': 0.81}
{'loss': 0.5407, 'grad_norm': 8.183389663696289, 'learning_rate': 0.00016768614891913533, 'rewards/chosen': -0.99609375, 'rewards/rejected': -2.234375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2421875, 'logps/chosen': -207.0, 'logps/rejected': -177.0, 'logits/chosen': -1.109375, 'logits/rejected': -1.0859375, 'epoch': 0.81}
{'loss': 0.8854, 'grad_norm': 5.941708087921143, 'learning_rate': 0.00016765412329863892, 'rewards/chosen': -2.578125, 'rewards/rejected': -2.421875, 'rewards/accuracies': 0.25, 'rewards/margins': -0.14453125, 'logps/chosen': -116.0, 'logps/rejected': -97.0, 'logits/chosen': -0.9140625, 'logits/rejected': -0.96875, 'epoch': 0.81}
{'loss': 0.5028, 'grad_norm': 4.885213375091553, 'learning_rate': 0.0001676220976781425, 'rewards/chosen': -1.953125, 'rewards/rejected': -2.6875, 'rewards/accuracies': 0.875, 'rewards/margins': 0.7265625, 'logps/chosen': -150.0, 'logps/rejected': -143.0, 'logits/chosen': -0.953125, 'logits/rejected': -0.921875, 'epoch': 0.81}
{'loss': 0.5282, 'grad_norm': 4.110628128051758, 'learning_rate': 0.00016759007205764613, 'rewards/chosen': -1.3515625, 'rewards/rejected': -2.171875, 'rewards/accuracies': 0.625, 'rewards/margins': 0.82421875, 'logps/chosen': -198.0, 'logps/rejected': -135.0, 'logits/chosen': -1.125, 'logits/rejected': -1.046875, 'epoch': 0.81}
{'loss': 0.5722, 'grad_norm': 2.9887924194335938, 'learning_rate': 0.00016755804643714972, 'rewards/chosen': -1.9609375, 'rewards/rejected': -2.484375, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5234375, 'logps/chosen': -50.5, 'logps/rejected': -89.0, 'logits/chosen': -0.74609375, 'logits/rejected': -0.953125, 'epoch': 0.82}
{'loss': 0.6507, 'grad_norm': 3.7076897621154785, 'learning_rate': 0.00016752602081665334, 'rewards/chosen': -1.7265625, 'rewards/rejected': -2.265625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.53515625, 'logps/chosen': -97.0, 'logps/rejected': -91.0, 'logits/chosen': -0.8984375, 'logits/rejected': -0.765625, 'epoch': 0.82}
{'loss': 0.5056, 'grad_norm': 3.5705313682556152, 'learning_rate': 0.00016749399519615693, 'rewards/chosen': -1.9609375, 'rewards/rejected': -2.484375, 'rewards/accuracies': 0.75, 'rewards/margins': 0.52734375, 'logps/chosen': -124.5, 'logps/rejected': -94.0, 'logits/chosen': -0.828125, 'logits/rejected': -0.9453125, 'epoch': 0.82}
{'loss': 1.0085, 'grad_norm': 4.65876579284668, 'learning_rate': 0.00016746196957566055, 'rewards/chosen': -2.375, 'rewards/rejected': -2.171875, 'rewards/accuracies': 0.5, 'rewards/margins': -0.19921875, 'logps/chosen': -85.5, 'logps/rejected': -63.0, 'logits/chosen': -0.859375, 'logits/rejected': -0.7578125, 'epoch': 0.82}
{'loss': 0.7766, 'grad_norm': 5.2402544021606445, 'learning_rate': 0.00016742994395516414, 'rewards/chosen': -2.21875, 'rewards/rejected': -2.34375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.126953125, 'logps/chosen': -131.0, 'logps/rejected': -109.5, 'logits/chosen': -1.125, 'logits/rejected': -0.8359375, 'epoch': 0.82}
{'loss': 0.8301, 'grad_norm': 4.798120975494385, 'learning_rate': 0.00016739791833466773, 'rewards/chosen': -2.359375, 'rewards/rejected': -2.390625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.034423828125, 'logps/chosen': -117.0, 'logps/rejected': -77.0, 'logits/chosen': -0.875, 'logits/rejected': -0.82421875, 'epoch': 0.82}
{'loss': 0.235, 'grad_norm': 2.35074520111084, 'learning_rate': 0.00016736589271417132, 'rewards/chosen': -0.67578125, 'rewards/rejected': -2.609375, 'rewards/accuracies': 0.875, 'rewards/margins': 1.9375, 'logps/chosen': -139.0, 'logps/rejected': -146.0, 'logits/chosen': -0.9296875, 'logits/rejected': -1.046875, 'epoch': 0.82}
{'loss': 0.5036, 'grad_norm': 2.6786656379699707, 'learning_rate': 0.00016733386709367497, 'rewards/chosen': -1.546875, 'rewards/rejected': -2.296875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.75, 'logps/chosen': -115.5, 'logps/rejected': -90.0, 'logits/chosen': -1.0078125, 'logits/rejected': -0.828125, 'epoch': 0.82}
{'loss': 0.8727, 'grad_norm': 5.860304355621338, 'learning_rate': 0.00016730184147317856, 'rewards/chosen': -1.9453125, 'rewards/rejected': -1.8671875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.07568359375, 'logps/chosen': -109.5, 'logps/rejected': -105.0, 'logits/chosen': -0.890625, 'logits/rejected': -0.9765625, 'epoch': 0.82}
{'loss': 0.4312, 'grad_norm': 2.532397747039795, 'learning_rate': 0.00016726981585268215, 'rewards/chosen': -1.3828125, 'rewards/rejected': -2.421875, 'rewards/accuracies': 0.875, 'rewards/margins': 1.0390625, 'logps/chosen': -113.5, 'logps/rejected': -106.0, 'logits/chosen': -0.96484375, 'logits/rejected': -1.015625, 'epoch': 0.82}
{'loss': 1.0669, 'grad_norm': 6.726224422454834, 'learning_rate': 0.00016723779023218574, 'rewards/chosen': -1.390625, 'rewards/rejected': -1.15625, 'rewards/accuracies': 0.375, 'rewards/margins': -0.23828125, 'logps/chosen': -106.0, 'logps/rejected': -134.0, 'logits/chosen': -1.1171875, 'logits/rejected': -1.09375, 'epoch': 0.82}
{'loss': 0.4417, 'grad_norm': 2.9723668098449707, 'learning_rate': 0.00016720576461168936, 'rewards/chosen': -0.7734375, 'rewards/rejected': -1.4921875, 'rewards/accuracies': 1.0, 'rewards/margins': 0.71484375, 'logps/chosen': -136.0, 'logps/rejected': -95.0, 'logits/chosen': -1.0390625, 'logits/rejected': -0.96875, 'epoch': 0.82}
{'loss': 0.4646, 'grad_norm': 2.7522852420806885, 'learning_rate': 0.00016717373899119295, 'rewards/chosen': -1.234375, 'rewards/rejected': -1.859375, 'rewards/accuracies': 1.0, 'rewards/margins': 0.625, 'logps/chosen': -99.5, 'logps/rejected': -90.0, 'logits/chosen': -0.9296875, 'logits/rejected': -0.796875, 'epoch': 0.82}
{'loss': 0.4776, 'grad_norm': 4.5184125900268555, 'learning_rate': 0.00016714171337069657, 'rewards/chosen': -1.4921875, 'rewards/rejected': -2.71875, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2265625, 'logps/chosen': -94.0, 'logps/rejected': -98.5, 'logits/chosen': -0.796875, 'logits/rejected': -0.859375, 'epoch': 0.83}
{'loss': 0.5431, 'grad_norm': 5.710195541381836, 'learning_rate': 0.00016710968775020016, 'rewards/chosen': -1.3125, 'rewards/rejected': -1.90625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6015625, 'logps/chosen': -150.0, 'logps/rejected': -120.0, 'logits/chosen': -0.828125, 'logits/rejected': -0.85546875, 'epoch': 0.83}
{'loss': 1.0826, 'grad_norm': 5.778075695037842, 'learning_rate': 0.00016707766212970378, 'rewards/chosen': -1.078125, 'rewards/rejected': -1.265625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.1875, 'logps/chosen': -116.5, 'logps/rejected': -73.5, 'logits/chosen': -0.9375, 'logits/rejected': -0.8515625, 'epoch': 0.83}
{'loss': 0.8516, 'grad_norm': 5.6004791259765625, 'learning_rate': 0.00016704563650920737, 'rewards/chosen': -1.3359375, 'rewards/rejected': -1.3203125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0126953125, 'logps/chosen': -106.5, 'logps/rejected': -95.5, 'logits/chosen': -1.0546875, 'logits/rejected': -1.0859375, 'epoch': 0.83}
{'loss': 0.5709, 'grad_norm': 4.925616264343262, 'learning_rate': 0.00016701361088871096, 'rewards/chosen': -1.5, 'rewards/rejected': -1.921875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.421875, 'logps/chosen': -114.0, 'logps/rejected': -62.25, 'logits/chosen': -1.03125, 'logits/rejected': -0.91015625, 'epoch': 0.83}
{'loss': 0.5401, 'grad_norm': 3.559324264526367, 'learning_rate': 0.00016698158526821458, 'rewards/chosen': -0.84765625, 'rewards/rejected': -1.5703125, 'rewards/accuracies': 0.875, 'rewards/margins': 0.72265625, 'logps/chosen': -89.0, 'logps/rejected': -68.0, 'logits/chosen': -1.046875, 'logits/rejected': -1.015625, 'epoch': 0.83}
{'loss': 0.6852, 'grad_norm': 4.16732931137085, 'learning_rate': 0.0001669495596477182, 'rewards/chosen': 0.04296875, 'rewards/rejected': -0.96484375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0078125, 'logps/chosen': -143.0, 'logps/rejected': -83.0, 'logits/chosen': -1.125, 'logits/rejected': -0.984375, 'epoch': 0.83}
{'loss': 0.6755, 'grad_norm': 3.82312273979187, 'learning_rate': 0.0001669175340272218, 'rewards/chosen': -0.48828125, 'rewards/rejected': -1.5078125, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0234375, 'logps/chosen': -71.5, 'logps/rejected': -69.0, 'logits/chosen': -1.0078125, 'logits/rejected': -0.8828125, 'epoch': 0.83}
{'loss': 0.6375, 'grad_norm': 3.9415853023529053, 'learning_rate': 0.00016688550840672538, 'rewards/chosen': -0.296875, 'rewards/rejected': -0.91015625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.61328125, 'logps/chosen': -108.0, 'logps/rejected': -146.0, 'logits/chosen': -1.0859375, 'logits/rejected': -0.9296875, 'epoch': 0.83}
{'loss': 0.974, 'grad_norm': 6.248998641967773, 'learning_rate': 0.000166853482786229, 'rewards/chosen': -1.2890625, 'rewards/rejected': -1.0234375, 'rewards/accuracies': 0.25, 'rewards/margins': -0.267578125, 'logps/chosen': -103.5, 'logps/rejected': -58.0, 'logits/chosen': -0.9140625, 'logits/rejected': -0.9140625, 'epoch': 0.83}
{'loss': 0.9244, 'grad_norm': 6.173409461975098, 'learning_rate': 0.0001668214571657326, 'rewards/chosen': -0.8203125, 'rewards/rejected': -1.0078125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.19140625, 'logps/chosen': -160.0, 'logps/rejected': -152.0, 'logits/chosen': -1.0234375, 'logits/rejected': -0.796875, 'epoch': 0.83}
